CustomerID,Churn,Age,Gender,Region,Education,CustomerSegment,ContractLength,ContractStartDate,PlanType,TenureMonths,MonthlyValue,PaymentMethod,PaymentDelinquencyStatus,IncomeTier,AutoPay
45499,0,76.0,male,,Bachelors,Gold,Two year,2024-11-12,Standard,31.0,147.87,Electronic Check,Current,High,Yes
38914,0,77.0,Male,North,High School,Bronze,3-Year,2025-04-28,Basic,15.0,95.57,PayPal,30+,Medium,Yes
47704,0,79.0,Female,Central,Masters,Silver,One year,2024-12-12,Standard,28.0,171.47,Electronic Check,Current,Low,Yes
20297,0,51.0,Female,South,Diploma,Bronze,Month to month,2024-03-21,Premium,54.0,49.4,Credit Card,30+,Low,No
41476,0,26.0,Male,North,Bachelors,Bronze,Two year,2022-12-06,STANDARD,99.0,158.31,Crypto,Current,Low,No
44926,0,,Male,Central,Bachelors,Gold,Month-to-month,2025-09-17,Basic,1.0,105.165,Electronic Check,Current,Very High,No
13705,0,,Female,Central,Diploma,Diamond,M2M,2023-05-03,Premium,85.0,99.63,electronic check,Current,Very High,No
21607,0,48.0,Male,East,Bachelors,Bronze,one year,2023-03-24,Basic,88.0,58.82,Bank Transfer,Current,High,No
2920,1,54.0,Male,Central,Bachelors,Silver,Month-to-month,2023-06-30,STANDARD,79.0,64.27,cash,Current,Very High,Yes
24483,0,37.0,Male,South,Diploma,Bronze,3-Year,2023-01-21,Basic,94.0,72.76,Electronic Check,Current,Medium,Yes
37234,0,45.0,Female,Central,Diploma,Silver,3-Year,2023-10-21,Standard,68.0,39.66,cash,Current,Very High,No
49495,0,35.0,Male,West,Diploma,Silver,Month-to-month,2022-11-28,STANDARD,100.0,135.37,cash,Current,Very High,No
31425,1,38.0,Female,North,Masters,Silver,One year,2025-06-09,Basic,11.0,113.19,Mailed Check,Current,Low,Yes
204,0,56.0,Female,South,Bachelors,Silver,3-Year,2023-09-17,Standard,71.0,155.4,cash,Current,High,Yes
31490,0,54.0,Male,West,Diploma,Silver,one year,2024-12-26,Ultra,27.0,€147.33,cash,Current,Low,No
45043,1,36.0,Male,North,PhD,Platinum,3-year,2025-09-26,Basic,0.0,10.75,cash,Current,High,No
23804,0,32.0,M,West,Bachelors,Bronze,3-Year,2024-11-14,STANDARD,31.0,50.5,Mailed Check,60+,Low,Yes
002400,0,77.0,Female,South,High School,Platinum,Month-to-month,2023-07-27,STANDARD,77.0,167.63,Credit Card,Current,High,No
16225,0,18.0,Male,West,PhD,Silver,Month-to-month,2023-06-11,Std,81.0,199.59,Mailed Check,Current,High,Yes
25913,0,65.0,Male,South,High School,Bronze,Month-to-month,2025-03-12,Basic,19.0,105.165,Crypto,Current,High,Yes
183,1,49.0,female,Central,PhD,Bronze,3 year,2022-08-03,Premium,111.0,110.43,cash,Current,Low,Yes
18465,0,19.0,Male,South,Diploma,Bronze,Month-to-month,2024-11-18,Basic,30.0,46.00,Credit Card,Current,Low,Yes
10056,0,59.0,Male ,West,High School,  Silver,Two year,2023-11-08,Basic,66.0,143.83,,Current,  High,Yes
0049369,1,37.0,Male,Central,PhD,Silver,Month-to-month,2024-01-07,Premium,61.0,165.86,Electronic Check,Current,High,No
27721,0,70.0,F,,Diploma,Gold,Two year,2023-05-26,Premium,83.0,48.96,PayPal,30+,High,Yes
19001,0,49.0,Female,North,PhD,Gold,Two year,2023-12-01,Basic,64.0, 105.165 ,Mailed Check,Current,Very High,Yes
45611,0,71.0,Female,North,Masters,Gold,Month-to-month,2024-11-26,STANDARD,30.0,83.11,PayPal,Current,Low,No
40665,0,62.0,Female,East,Diploma,Gold,One year,2023-12-21,Basic,62.0,118.48,Bank Transfer,Current,Medium,No
25206,0,37.0,Female,North,Bachelors,Bronze,Two year,2025-10-03,STANDARD,0.0,85.87,Electronic Check,Current,High,No
5421,0,49.0,Male,East,High-School,Bronze,One year,2025-09-22,Basic,,142.34,Mailed Check,Current,Low,Yes
3727,0,71.0,Female,Central,Diploma,Bronze,3-Year,2022-11-30,Premium,99.0,13.96,PayPal,Current,Medium,Yes
24911,0,45.0,Male,West,Diploma,Bronze,Two year,2023-09-03,Premium,73.0,124.0,,Current,Very High,1
310,0,55.0,Male,south,Diploma,Gold,3-Year,2024-03-29,Basic,53.0,24.67,PayPal,Current,Medium,Yes
9605,0,45.0,M,Central,PhD,Diamond,One year,2022-07-13,premium,113.0,111.93,Credit Card,Current,High,Yes
18457,0,71.0,Male,South,Diploma,Platinum,One year,2022-12-27,STANDARD,97.0,97.07,Electronic Check,30+,High,Yes
6954,1,34.0,Male,West,PhD,Silver,One year,2024-08-11,Basic,40.0,11.53,pay pal,30+,Very High,no
39706,0,22.0,Female,Central,Diploma,Silver,month-to-month,2024-03-24,Basic,53.0,11743.0,credit card,Current,Medium,No
13427,1,28.0,Male,East,Bachelors,Silver,Month-to-month,2024-11-15,Basic,31.0,199.61,Electronic Check,Current,High,Yes
26357,1,76.0,Female,South,Masters,Bronze,Month-to-month,2023-03-18,Ultra,89.0,39.3,Mailed Check,Current,Medium,Yes
19710,0,39.0,Male,East,Diploma,Bronze,Two year,2022-10-31,Basic,102.0,105.165,Bank Transfer,Current,Low,No
21287,0,29.0,Male,East,Diploma,Gold,3-Year,2025-05-13,Premium,14.0,143.1,Crypto,Current,High,Yes
13131,0,39.0,Female,Central,Diploma,Silver,Month-to-month,2025-01-18,STANDARD,25.0,160.24,Mailed Check,Current,Low,Yes
22873,0,45.0,Female,South,Diploma,Platinum,Month-to-month,2023-02-19,STANDARD,91.0,65.26,PayPal,Current,Medium,no
40065,0,22.0,Female,South,Masters,Silver,Two year,2023-11-10,Standard,66.0,129.66,pay pal,Current,High,No
17747,0,42.0, Male,West,Bachelors,Platinum,Two year,2024-04-07,Ultra,52.0,24.47,Mailed Check,Current,Medium,Yes
4107,0,23.0,Male,South,Bachelors,Bronze,24 months,2023-03-27,Premium,88.0,55.14,PayPal,Current,Low,Yes
45549,0,64.0,Male,West,High School,Silver,One year,2024-11-09,Standard,32.0,95.95,Crypto,Current,High,No
23621,1,18.0,Female,East,PhD ,Bronze,Month-to-month,2025-05-18,Basic,13.0,50.41,Crypto,30+,High,No
35718,0,29.0,Male ,Central,Diploma,Bronze,Two year,2024-07-31,Standard,41.0,10.07,Mailed Check,Current,High,Yes
28074,1,150.0,Female,South,Diploma,Bronze,Month-to-month,2025-05-19,STANDARD,13.0,51.92,Mailed Check,90+,Low,No
38378,0,49.0,Male,West ,High School,Diamond,Two year,2023-08-03,Ultra,76.0,107.46,,Current,Very High,Yes
6460,0,46.0,MALE,North,Diploma,Silver,3-Year,2024-12-20,Premium,28.0,105.165,Electronic Check,60+,Medium,No
45769,0,74.0,Male,South,Bachelors,Bronze,3-Year,2025-05-03,Standard,15.0,60.33,Crypto,Current,Medium,Yes
23090,0,54.0,Male,North,High School,Silver,Two year,2024-03-22,Basic,53.0,123.64,Mailed Check,Current,Low,No
13436,0,151.6348679,Male,West,PhD,Silver,One year,2022-07-02,Ultra,,183.95,Bank Transfer,30+,Very High,No
7372,0,51.0,Male,South,High School,Silver,One year,2023-10-14,Basic,69.0,21.13,Bank Transfer,Current,Medium,No
40267,1,60.0,Male,North,Diploma,Bronze,3-Year,2023-07-28,Basic,77.0,27.43,Electronic Check,Current,Low,Yes
12247,1,27.0,Male,East,High School,Silver,12 months,2024-05-15,Premium,49.0,62.0,Mailed Check,Current,Medium,Yes
6947,0,76.0,Female,North,Diploma,Gold,3-Year,2023-12-22,Ultra,62.0,141.33,Credit Card,Current,High,Yes
7335,1,73.0,Female,East,High School,Bronze,3-Year,2025-08-21,Basic,4.0,49.91,Mailed Check,Current,Medium,Yes
8155,0,68.0,Male,Central,PhD,Platinum,Month-to-month,2023-02-15,Basic,92.0,107.04,Bank Transfer,Current,Medium,No
9789,0,37.0,Male,South,Masters,Bronze,Two year,2022-06-13,Premium,116.0,169.82,pay pal,Current,Low,0
39846,0,67.0,Female,East,Diploma,Silver,3-Year,2022-08-18,Basic,109.0,67.83,,Current,Low,Yes
38561,0,47.0,Female,East, Diploma ,Platinum,Month-to-month,2022-07-26,Basic,112.0,17.97,Bank Transfer,Current,Low,No
17956,0,33.0,Male,Central,Diploma,Silver,3-Year,2023-04-02,Basic,88.0,120.76,Crypto,Current,Low,Yes
7780,1,36.0,Male,,Masters,Platinum,3-Year,2024-07-22,Premium,42.0,105.165,cash,Current,High,yes 
35587,1,30.0,Male,South,High School,Platinum,Month-to-month,2022-11-16,Basic,101.0,€105.17,cash,Current,Medium,No
6951,1,57.0,Female,South,High School,Platinum,One year,2022-07-14,Premium,113.0,46.67,cash,Current,Medium,No
6242,1,19.0,Male,West,Diploma,Platinum,month-to-month,2024-10-21,Standard,33.0,159.47,Crypto,60+,High,Yes
25576,0,34.0,male,Central,PhD ,Bronze,Month-to-month,2024-05-17,Premium,48.0,88.88,,Current,Very High,Yes
17371,0,42.0,Female,,High School,Platinum,One year,2024-12-20,Standard,27.0,15.75,Mailed Check,Current,High,No
27711,0,49.0,Male,South,Bachelors,Silver,Two year,2024-05-10,Premium,49.0,133.97,Mailed Check,Current,Medium,Y
3143,0,52.0,Female,South,Diploma,Bronze,Two year,2022-09-28,Standard,106.0,38.98,Electronic Check,Current,Low,No
25401,1,55.0,Female,,Masters,Platinum,One year,2025-10-06,Basic,0.0,163.56,PayPal,Current,High,No
38309,0,74.0,Male,North,Bachelors,Gold,3-Year,2023-08-15,Standard,74.0,118.62,Mailed Check,Current,High,No
3947,1,42.0,Male,East,Diploma,Gold,Month-to-month,2024-07-09,Basic,43.0,33.76,Electronic Check,30+,Very High,No
42976,1,56.0,Male,Central,High School,Silver,One year,2025-07-08,Basic,8.0,59.82,Pay Pal,60+,High,No
15847,0,72.0,Female,WEST,High School,Gold,One year,2023-04-26,STANDARD,86.0,166.13,Credit Card,Current,Very High,Yes
27360,1,36.0,Male,East,Bachelors,Silver,Month-to-month,2025-09-22,Basic,1.0,177.69,cash,Current,Very High,No
36665,0,39.0,female,East,Diploma,Gold,24 months,2023-02-21,Ultra,92.0,59.61,Credit Card,Current,Very High,No
760,0,49.0,Male,Central,Masters,Bronze,Month-to-month,2025-09-11,STANDARD,2.0,192.78,Electronic Check,Current,Low,yes 
20864,0,36.0,Male,West,Masters,Platinum,MTM,2024-05-03,Premium,,82.8,Credit Card,30+,High,No
37057,0,0.0,Female,Central,Masters,Bronze,Two year,2023-02-08,Premium,92.0,102.66,Electronic Check,Current,Low,Yes
46336,0,57.0,Male,East,High School,Platinum,2 year,2024-10-02,STANDARD,35.0,148.82,Crypto,Current,High,No
6521,0,64.0,Male,North,Bachelors,Platinum,36 months,2024-08-22,Basic Plan,39.0,85.58,Crypto,Current,High,No
15653,0,78.0,Male,East,Bachelors,Bronze,Two year,2023-07-15,Standard,77.0,105.165,cash,30+,Medium,No
40885,0,52.0,Female,West,Bachelors,Silver,Month-to-month,2025-08-09,Basic,5.0, 19.36 ,cash,Current,High,Yes
36481,0,77.0,Female,North,PhD,Silver,Two year,2024-04-24,Basic,51.0,67.31,Electronic Check,Current,Very High,No
42553,0,34.0,M,East,Diploma,Gold,One year,2024-04-08,Ultra,52.0,98.54,Crypto,Current,Medium,No
5500,0,51.0,Male,West,Diploma,Silver,One year,2025-03-22,Premium,19.0,77.38,PayPal,Current,Very High,yes
29339,0,49.0,Female,East,High School,Bronze,Month-to-month,2023-12-05,Premium,64.0,96.5,Bank Transfer,Current,Low,No
24218,0,49.0,Female,East,Bachelors,Platinum,Two year,2023-05-31,Standard,82.0,34.37,Credit Card,Current,High,Yes
44693,0,48.0,Female,South,Diploma,Bronze,One year,2018-07-06,Standard,253.3373221,110.2,Mailed Check,Current,Very High,No
7802,0,46.0,Male,East,High School,Gold,3-year,2025-05-11,STANDARD,14.0,89.69,,Current,Medium,Yes
19833,0,25.0,Male,North,diploma,Silver,One year,2023-03-23,PREMIUM,89.0,105.165,PayPal,Current,High,Yes
13641,0,29.0,Male,Central,Diploma,Bronze,Month-to-month,2025-04-08,STANDARD,17.0,44.15,cash,Current,Low,No
5291,0,30.0,Male,East,Diploma,Silver,Month-to-month,2024-08-27,Basic,38.0,57.99,Electronic Check,Current,Low,No
9336,0,76.0,Male,East,Masters,Gold,One year,2023-01-23,Basic,94.0,108.84,Crypto,60+,Low,Yes
47260,0,20.0,Female,South,Diploma,Gold,Two year,2024-12-27,Basic,27.0,96.1,PayPal,Current,Low,No
26334,0,58.0,M,South,High School,Silver,Month-to-month,2022-09-05,Basic,107.0,179.33,Mailed Check,Current,Low,Yes
11037,0,32.0,Male,East,Masters,Silver,Two year,2024-01-20,Ultra,59.0,56.5,cash,Current,High,Yes
36384,0,48.0,Female,East,Bachelors,Bronze,3-Year,2023-03-12,Ultra,90.0,$109.22,Mailed Check,Current,Low,Yes
35828,0,24.0,Male,  North,PhD,Bronze,Month-to-month,2025-08-07,Basic,6.0,129.16,Mailed Check,Current,High,No
9986,0,59.0,Female,West,Masters,Bronze,Month-to-month,2025-01-11,STANDARD,25.0,31.83,Credit_Card,Current,Very High,Yes
15455,0,54.0,Male,Central,Masters,Bronze,One year,2023-09-07,Basic,72.0,89.02,Electronic Check,Current,High,False
10381,0,62.0,Female,NORTH,Masters,Silver,Two year,2024-11-17,Premium,30.0,53.46,Bank Transfer,90+,Very High,No
13494,0,60.0,Male,South,phd,Silver,Two year,2025-01-30,Basic,23.0,161.41,PayPal,Current,High,No
24868,1,49.0,Male,south,Diploma,Bronze,Month-to-month,2024-03-16,STANDARD,54.0,117.38,Bank Transfer,30+,Very High,No
23181,1,49.0,Female,North,Diploma,Silver,Month-to-month,2025-08-21,Premium,4.0,173.61,Mailed Check,Current,Very High,No
35320,0,77.0,Male,North,Dip,Platinum,Month-to-month,2023-07-18,Ultra,78.0,105.24,Bank Transfer,Current,Low,No
32225,1,29.0,Female,North,Diploma,Diamond,Month-to-month,2025-01-28,STANDARD,24.0,104.56,PayPal,Current,Very High,No
34185,1,49.0,Female, East,Diploma  ,Bronze,Month-to-month,2025-08-01,Ultra Plan,6.0,140.87,Crypto,Current,Very High,No
45220,0,24.0,Male,South,Diploma,Platinum,Month-to-month,2022-07-30,Premium,111.0,11.55,Bank Transfer,Current,Low,No
34431,1,29.0,F,East,PhD,Gold,Month-to-month,2024-08-10,STANDARD,40.0,60.06,Crypto,30+,Very High,No
13553,0,62.0,Male,East,Bachelors,Silver,Two year,2025-03-04,Basic,20.0,131.95,cash,Current,Low,Yes
43155,1,42.0,Male,South,High School,Platinum,Two year,2024-03-10,STANDARD,55.0,€105.17,Electronic Check,Current,Low,No
41132,0,21.0,Female,West,Bachelors,Bronze,Month-to-month,2024-03-17,Standard,54.0,96.52,Bank Transfer,Current,Low,1
22696,0,49.0,Female,Central,High School,Silver,one year,2024-07-16,Ultra,43.0,88.34,Mailed Check,Current,Low,Yes
117,1,62.0,Male,South,PhD,Platinum,3-Year,2022-11-04,Standard,102.0,58.8,cash,Current,Low,No
40797,0,49.0,Female,North,Diploma,Silver,Month-to-month,2024-09-18,Basic,,73.3,Electronic Check,Current,Low,Yes
40321,0,53.0,Male,,Diploma,Gold,two year,2025-04-16,Standard,16.0,87.47,Crypto,Current,High,Yes
36779,1,20.0,Male,Central,PhD,Silver,Two year,2023-04-01,Ultra,87.0,93.04,,Current,Low,Yes
11828,0,48.0,Female,South,Masters,Silver,Month-to-month,2023-04-11,Standard,87.0,142.23,Crypto,Current,Low,Yes
2979,1,47.0,Male,North,High School,Bronze,Month-to-month,2025-01-25,Basic,24.0,154.24,Mailed Check,60+,Very High,yes
34984,0,75.0,Female,North,Diploma,Gold,two year,2023-09-04,Basic,73.0,11.70,Mailed Check,Current,High,Yes
10711,1,49.0,Male,Central,Diploma,Bronze,Month-to-month,2025-02-16,STANDARD,22.0,189.44,Electronic Check,30+,Very High,No
40167,1,78.0,Male,South,Diploma,Bronze,2 year,2024-05-04,STANDARD,49.0,34.47,cash,30+,Low,Yes
3895,0,59.0,Female,Central,Masters,Bronze,Month-to-month,2024-04-15,Standard,51.0,86.01,PayPal,Current,Very High,No
3432,1,57.0,Male,West,High School,Platinum,Month to month,2024-12-30,STANDARD,26.0,155.22,Mailed Check,60+,High,No
19906,0,79.0,Male,North,Diploma,Bronze,3-Year,2025-03-12,Ultra,20.0,56.23,cash,Current,Low,Yes
20393,0,43.0,Male,East,Masters,Gold,One year,2023-09-27,Basic,70.0,20.79,Crypto,Current,Low,True
29984,1,54.0,Male,West,Bachelors,Silver,two year,2024-12-20,Ultra,28.0,65.39,Mailed Check,60+,Low,No
24706,0,49.0,Female,west,Masters,Gold,Two year,2024-01-31,Basic,58.0,31.89,PayPal,Current,Very High,No
45119,0,,Male,South,Diploma,Gold,One year,2024-10-04,STANDARD,35.0,105.165,Crypto,Current,High,No
34237,0,40.0,Male,West,High School,Silver,Month-to-month,2022-10-15,Basic,104.0,45.31,Mailed Check,Current,Low,Yes
45191,1,72.0,Male,South,PhD,Bronze,12 months,2024-02-15,STANDARD,57.0,131.94,,Current,High,Yes
11610,1,69.0,Male,West,Diploma,Silver,Month-to-month,2023-08-05,Basic,75.0,105.165,Electronic Check,90+,Low,No
25418,0,49.0,Female,,Diploma,Platinum,Month-to-month,2025-06-26,Ultra,10.0,196.91,Electronic Check,Current,High,No
27172,0,43.0,Female,West,Masters,Gold,One year,2023-01-27,ULTRA,94.0,40.01,,Current,Low,Yes
29114,0,46.0,Male,South,Bachelors,Silver,One year,2024-03-13,Basic,54.0,195.45,Mailed Check,Current,Low,No
18302,0,37.0,Male,North,Masters,Bronze,Two year,2024-01-06,Basic Plan,61.0,58.33,Mailed Check,Current,High,Yes
10509,0,77.0,Male,South,Diploma,Bronze,Two year,2024-06-13,Basic,46.0,200.8760753,cash,Current,High,no
30733,1,51.0,Female,North,Diploma,Silver,Month-to-month,2024-04-19,STANDARD,51.0,97.38,Credit Card,120+,Medium,Yes
1551,0,75.0,Male,East,Diploma,Silver,Month-to-month,2024-05-11,Premium,49.0,157.77,cash,Current,Low,Yes
33299,1,78.0,Male,East,High School,Bronze,Two year,2023-03-13,Ultra,89.0,105.165,Crypto,Current,Medium,Yes
18000,0,73.0,Male,Central,Diploma,Gold,3-Year,2022-09-29,ULTRA,105.0,144.91,cash,Current,Medium,Yes
24663,0,20.0,Female,east,phd,Silver,Month to month,2025-06-10,Basic,11.0,127.01,Electronic Check,Current,Very High,Yes
47105,0,55.0,Female,Central,Masters,Gold,Two year,2022-09-15,Basic,106.0, 105.165 ,Crypto,Current,High,No
23333,0,40.0,Female,Central,Masters,Bronze,Two year,2024-10-03,Standard,35.0,120.47,cash,Current,High,Yes
3463,0,49.0,M,North,High School,Bronze,Month-to-month,2023-04-25,Standard,86.0,105.165,Mailed Check,30+,Medium,Yes
20603,0,49.0,Male,North,PhD,Silver,Month-to-month,2023-12-08,Basic,64.0,174.11,PayPal,Current,High,yes
39923,0,37.0,MALE,North,Diploma,Bronze,One year,2024-07-01,Standard,44.0,77.16,PayPal,Current,Medium,Yes
30846,0,69.0,Male,Central,Masters,Platinum,Month-to-month,2025-01-09,Premium,26.0,149.9,Mailed Check,Current,High,yes
15300,0,65.0,Female,South,High School,Diamond,Month-to-month,2023-11-07,Basic,66.0,36.07,,Current,Medium,Yes
22049,0,49.0,Female,South,High School,Bronze,Month-to-month,2024-07-17,Basic,42.0,47.65,Electronic Check,Current,Low,1
39869,0,49.0,Female,West,PhD,Silver,Month-to-month,2024-10-05,STANDARD,35.0,92.04,cash,Current,High,No
6989,0,49.0,Female,Central,Masters,Bronze,one year,2024-10-01,Basic,35.0,40.38,,Current,Low,Yes
35736,0,66.0,Female,South ,Diploma,Bronze,Month-to-month,2024-02-02,Basic,58.0,105.165,Electronic Check,Current,High,Yes
9774,0,78.0,Male,South,Masters,Silver,One year,2025-04-23,Ultra,15.0,133.08,Credit Card,Current,Low,Yes
46382,0,19.0,Male,South,Diploma,Gold,One year,2024-10-07,STANDARD,34.0,136.67,Mailed Check,Current,Low,Y
29574,0,64.0,Male,west,High School,Silver,12 months,2023-11-03,Standard,67.0,$181.01,Electronic Check,Current,High,Yes
4727,1,49.0,Female,Central,High School,Silver,Two year,2025-07-28,Standard,6.0,149.97,Crypto,Current,Medium,No
33964,0,37.0,Female,North,Diploma,Platinum,Month-to-month,2025-02-04,basic,23.0,110.18,cash,Current,Low,Yes
10155,1,48.0,Female,West,Bachelors,Silver,Month-to-month,2024-03-17,Ultra,54.0,174.98,Electronic Check,60+,Medium,Yes
36733,0,53.0,Male,Central,Masters,Platinum,3-Year,2023-08-17,STANDARD,75.0,€56.84,Mailed Check,Current,Low,No
35600,0,62.0,Male,Central,Diploma,Diamond,Two year,2024-04-13,Basic,52.0,32.5,Crypto,Current,High,No
49177,1,21.0,Female,West,Diploma,Diamond,Month-to-month,2024-08-10,Basic,40.0,24.81,Crypto,Current,Medium,No
21258,0,55.0, Male ,South,Masters,Gold ,Month-to-month,2023-09-15,Ultra,72.0,108.8,cash,Current,  Low,No
16639,0,34.0,Female,South,PhD,Diamond,Two year,2022-10-09,STANDARD,105.0,76.96,cash,Current,Low,Yes
48303,1,75.0, Female,North,Diploma,Diamond,one year,2025-01-22,Premium,24.0,140.34,cash,Current,Very High,No
11369,0,36.0,Female,Central,  Bachelors,Diamond,Month-to-month,2023-11-10,Basic,67.0,97.52,Mailed Check,Current,High,No
23024,0,34.0,Female,Central,Dip,Silver,3-Year,2023-12-24,Standard,62.0,124.51,Crypto,Current,High,Yes
47229,1,-5.0,Male,East,High School,Gold,One year,2024-08-31,Basic,38.0,70.47,PayPal,Current,Very High,Yes
18228,0,79.0,Female,Central,Bachelors,Gold,Two year,2023-04-23,Standard,85.0,153.17,PayPal,Current,Low,No
44205,0,49.0,Female,South,PhD,Gold,two year,2024-09-22,Premium,36.0,133.53,Credit Card,Current,High,No
15446,1,49.0,Female,East,Masters,Bronze,Two year,2023-02-21,Standard,92.0,€150.65,PayPal,Current,Low,N
17900,1,23.0,Male,North,Masters,Gold,Month-to-month,2023-10-12,Premium,69.0,19.17,Credit Card,Current,Very High,No
30726,0,19.0,Male,West,Bachelors,Silver,Month-to-month,2024-09-06,Basic,37.0,138.03,Credit Card,Current,Low,No
10201,0,37.0,Female,North,Masters,Gold,One year,2024-02-29,STANDARD,55.0,128.27,Bank Transfer,Current,Low,No
31537,1,57.0,Female,north,High School ,Bronze,Two year,2023-06-21,Basic,80.0,136.5,Crypto,Current,High,Yes
33542,0,59.0,Female,South,PhD,Gold,3 year,2022-06-12,STANDARD,116.0,168.31,,Current,Low,Yes
38347,0,73.0,Female,West,High School,Gold,3-Year,2025-02-09,Basic,22.0, 118.25 ,Crypto,Current,Very High,No
31111,0,37.0,Female,South,Masters,Platinum,3-Year,2024-10-17,Standard,34.0,22.21,PayPal,Current,High,No
16459,0,57.0,Female,South,Diploma,Bronze,Month-to-month,2024-02-24,Standard,56.0,85.76,Crypto,Current,High,No
45231,1,49.0,Female,East,High School,Gold,Two year,2024-08-23,STANDARD,-39.0,121.74,Electronic Check,Current,Medium,Yes
2571,0,70.0,Male,East,Bachelors,Bronze,Two year,2023-10-09,STANDARD,70.0,83.27,Mailed Check,Current,High,No
2940,1,64.0,Male,West,Diploma,Bronze,Month-to-month,2025-10-05,Premium,0.0,144.49,Mailed Check,30+,Very High,No
35163,0,57.0,Male,Central,PhD,Gold,3-Year,2024-02-08,Ultra,58.0,105.165,Bank Transfer,30+,Low,Y
48118,0,49.0,Female,Central,Masters,Silver,3-Year,2025-02-02,Premium,23.0,14.41,cash,30+,High,No
28395,0,22.0,Male,North,Bachelors,Bronze,Two year,2023-12-08,Ultra,63.0,134.06,Credit Card,Current,High,No
44692,1,60.0,Female,West,Bachelors,Silver,Month-to-month,2023-10-06,STANDARD,70.0,195.53,PayPal,Current,Very High,No
39039,0,27.0,Male,Central,PhD,Gold,One year,2024-11-08,Basic,31.0,151.08,Credit_Card,Current,Low,Yes
47384,0,38.0,Female,West,High School,Diamond,3-Year,2024-03-24,Basic,54.0,114.24,Crypto,Current,High,No
7573,0,20.0,Female,Central,High School,Silver,3-Year,2024-02-04,STANDARD,58.0,77.0,Electronic Check,Current,Very High,Yes
11882,0,67.0,Male,EAST,PhD,Bronze,One year,2025-07-07,Basic,9.0,44.82,,Current,Medium,Yes
2448,0,25.0,FEMALE,Central,Diploma,Platinum,Month-to-month,2022-10-07,STANDARD,104.0,166.69,Credit Card,Current,Low,Yes
21109,0,47.0,Female,Central,Masters,Gold,Two year,1997-06-23,STANDARD,989.0,108.81,Bank Transfer,Current,Low,yes 
